Address,City,State,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
"198 SHERMAN AVE.","Jersey City",NJ,40.747412,-74.045026,1,rooftop,198,"Sherman Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"200 SHERMAN AVE.","Jersey City",NJ,40.747474,-74.044987,1,rooftop,200,"Sherman Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"202 SHERMAN AVE.","Jersey City",NJ,40.747536,-74.044948,1,rooftop,202,"Sherman Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"204 SHERMAN AVE.","Jersey City",NJ,40.747597,-74.044908,1,rooftop,204,"Sherman Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"206 SHERMAN AVE.","Jersey City",NJ,40.747659,-74.044869,1,rooftop,206,"Sherman Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"210 SHERMAN AVE.","Jersey City",NJ,40.747832,-74.044759,1,rooftop,210,"Sherman Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"212 SHERMAN AVE.","Jersey City",NJ,40.747909,-74.04471,1,rooftop,212,"Sherman Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"214 SHERMAN AVE.","Jersey City",NJ,40.747953,-74.044667,1,rooftop,214,"Sherman Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"216 SHERMAN AVE.","Jersey City",NJ,40.748,-74.04451,1,rooftop,216,"Sherman Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"63 SOUTH ST.","Jersey City",NJ,40.748214,-74.044513,1,rooftop,63,"South St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"61A SOUTH ST.","Jersey City",NJ,40.748226,-74.044328,1,range_interpolation,61A,"South St","Jersey City",NJ,"Hudson County",07307,US,"TIGER/Line® dataset from the US Census Bureau"
"61 SOUTH ST.","Jersey City",NJ,40.748222,-74.044365,1,rooftop,61,"South St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"59 SOUTH ST.","Jersey City",NJ,40.748204,-74.044316,1,rooftop,59,"South St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"57A SOUTH ST.","Jersey City",NJ,40.748158,-74.044192,1,range_interpolation,57A,"South St","Jersey City",NJ,"Hudson County",07307,US,"TIGER/Line® dataset from the US Census Bureau"
"57 SOUTH ST.","Jersey City",NJ,40.748168,-74.044222,1,rooftop,57,"South St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"55 SOUTH ST.","Jersey City",NJ,40.74815,-74.044173,1,rooftop,55,"South St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"53A SOUTH ST.","Jersey City",NJ,40.748091,-74.044055,1,range_interpolation,53A,"South St","Jersey City",NJ,"Hudson County",07307,US,"TIGER/Line® dataset from the US Census Bureau"
"53 SOUTH ST.","Jersey City",NJ,40.74811,-74.044068,1,rooftop,53,"South St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"51 SOUTH ST.","Jersey City",NJ,40.748089,-74.044014,1,rooftop,51,"South St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"49A SOUTH ST.","Jersey City",NJ,40.748023,-74.043919,1,range_interpolation,49A,"South St","Jersey City",NJ,"Hudson County",07307,US,"TIGER/Line® dataset from the US Census Bureau"
"277 WEBSTER AVE.","Jersey City",NJ,40.747881,-74.043987,1,rooftop,277,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"275 WEBSTER AVE.","Jersey City",NJ,40.747806,-74.044037,1,rooftop,275,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"273 WEBSTER AVE.","Jersey City",NJ,40.747738,-74.044089,1,rooftop,273,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"267 WEBSTER AVE.","Jersey City",NJ,40.747565,-74.044189,1,rooftop,267,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"265 WEBSTER AVE.","Jersey City",NJ,40.747503,-74.044229,1,rooftop,265,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"263 WEBSTER AVE.","Jersey City",NJ,40.747421,-74.044281,1,rooftop,263,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"259 WEBSTER AVE.","Jersey City",NJ,40.747329,-74.04434,1,rooftop,259,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"257 WEBSTER AVE.","Jersey City",NJ,40.747246,-74.044393,1,rooftop,257,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"253 WEBSTER AVE.","Jersey City",NJ,40.747164,-74.044445,1,rooftop,253,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"251 WEBSTER AVE.","Jersey City",NJ,40.747081,-74.044498,1,rooftop,251,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"249 WEBSTER AVENUE","Jersey City",NJ,40.746998,-74.044551,1,rooftop,249,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"245 WEBSTER AVENUE","Jersey City",NJ,40.746906,-74.04461,1,rooftop,245,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"243 WEBSTER AVE.","Jersey City",NJ,40.746824,-74.044662,1,rooftop,243,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"241 WEBSTER AVE.","Jersey City",NJ,40.746762,-74.044702,1,rooftop,241,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"239 WEBSTER AVE.","Jersey City",NJ,40.746701,-74.044741,1,rooftop,239,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"235 WEBSTER AVE.","Jersey City",NJ,40.746577,-74.04482,1,rooftop,235,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"233 WEBSTER AVE.","Jersey City",NJ,40.746516,-74.04486,1,rooftop,233,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"60 BOWERS ST.","Jersey City",NJ,40.74628,-74.04509,1,rooftop,60,"Bowers St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"62 BOWERS ST.","Jersey City",NJ,40.746303,-74.045151,1,rooftop,62,"Bowers St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"64 BOWERS ST.","Jersey City",NJ,40.746325,-74.045212,1,rooftop,64,"Bowers St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"70 BOWERS STREET","Jersey City",NJ,40.746411,-74.045446,1,rooftop,70,"Bowers St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"72 BOWERS ST.","Jersey City",NJ,40.746441,-74.045527,1,rooftop,72,"Bowers St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"232 SHERMAN AVE.","Jersey City",NJ,40.748634,-74.044402,1,rooftop,232,"Sherman Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"234 SHERMAN AVE.","Jersey City",NJ,40.748696,-74.044362,1,rooftop,234,"Sherman Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"236 SHERMAN AVE.","Jersey City",NJ,40.748757,-74.044322,1,rooftop,236,"Sherman Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"238 SHERMAN AVE.","Jersey City",NJ,40.748818,-74.044283,1,rooftop,238,"Sherman Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"240 SHERMAN AVE.","Jersey City",NJ,40.74888,-74.044243,1,rooftop,240,"Sherman Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"242 SHERMAN AVE.","Jersey City",NJ,40.748942,-74.044202,1,rooftop,242,"Sherman Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"244 SHERMAN AVE.","Jersey City",NJ,40.749003,-74.044162,1,rooftop,244,"Sherman Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"246 SHERMAN AVE.","Jersey City",NJ,40.749065,-74.044122,1,rooftop,246,"Sherman Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"248 SHERMAN AVE.","Jersey City",NJ,40.749126,-74.044082,1,rooftop,248,"Sherman Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"250 SHERMAN AVE.","Jersey City",NJ,40.749188,-74.044042,1,rooftop,250,"Sherman Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"252 SHERMAN AVE.","Jersey City",NJ,40.74925,-74.044002,1,rooftop,252,"Sherman Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"254 SHERMAN AVE.","Jersey City",NJ,40.749289,-74.043951,1,rooftop,254,"Sherman Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"256 SHERMAN AVE.","Jersey City",NJ,40.749308,-74.043755,1,rooftop,256,"Sherman Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"258 SHERMAN AVE.","Jersey City",NJ,40.749434,-74.043883,1,rooftop,258,"Sherman Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"260 SHERMAN AVE.","Jersey City",NJ,40.749496,-74.043843,1,rooftop,260,"Sherman Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"262 SHERMAN AVE.","Jersey City",NJ,40.749557,-74.043803,1,rooftop,262,"Sherman Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"75 CONGRESS ST.","Jersey City",NJ,40.749783,-74.043656,1,rooftop,75,"Congress St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"71 CONGRESS ST.","Jersey City",NJ,40.749749,-74.043458,1,rooftop,71,"Congress St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"69 CONGRESS ST.","Jersey City",NJ,40.749719,-74.043376,1,rooftop,69,"Congress St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"67 CONGRESS ST.","Jersey City",NJ,40.74969,-74.043299,1,rooftop,67,"Congress St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"65 CONGRESS ST.","Jersey City",NJ,40.749664,-74.043227,1,rooftop,65,"Congress St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"63 CONGRESS ST.","Jersey City",NJ,40.749637,-74.043156,1,rooftop,63,"Congress St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"321 WEBSTER AVE.","Jersey City",NJ,40.749456,-74.043123,1,rooftop,321,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"319 WEBSTER AVE.","Jersey City",NJ,40.749394,-74.043163,1,rooftop,319,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"317 WEBSTER AVE.","Jersey City",NJ,40.749333,-74.043203,1,rooftop,317,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"315 WEBSTER AVE.","Jersey City",NJ,40.749271,-74.043243,1,rooftop,315,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"313 WEBSTER AVE.","Jersey City",NJ,40.749205,-74.043285,1,rooftop,313,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"311 WEBSTER AVE.","Jersey City",NJ,40.749144,-74.043325,1,rooftop,311,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"309 WEBSTER AVE.","Jersey City",NJ,40.749086,-74.043362,1,rooftop,309,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"307 WEBSTER AVE.","Jersey City",NJ,40.749025,-74.043402,1,rooftop,307,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"305 WEBSTER AVE.","Jersey City",NJ,40.748963,-74.043442,1,rooftop,305,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"303 WEBSTER AVE.","Jersey City",NJ,40.748901,-74.043483,1,rooftop,303,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"301 WEBSTER AVE.","Jersey City",NJ,40.74884,-74.043522,1,rooftop,301,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"299 WEBSTER AVE.","Jersey City",NJ,40.748779,-74.043562,1,rooftop,299,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"297 WEBSTER AVE.","Jersey City",NJ,40.748728,-74.043595,1,rooftop,297,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"295.5 WEBSTER AVE.","Jersey City",NJ,40.741697,-74.047668,0.8,street_center,,"Co Rd 669","Jersey City",NJ,"Hudson County",07307,US,"TIGER/Line® dataset from the US Census Bureau"
"295 WEBSTER AVE.","Jersey City",NJ,40.748646,-74.043648,1,rooftop,295,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"293 WEBSTER AVE.","Jersey City",NJ,40.748594,-74.043682,1,rooftop,293,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"291 WEBSTER AVE.","Jersey City",NJ,40.748533,-74.043721,1,rooftop,291,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"289 WEBSTER AVE.","Jersey City",NJ,40.748482,-74.043754,1,rooftop,289,"Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"287.A WEBSTER AVENUE","Jersey City",NJ,40.748441,-74.043781,1,rooftop,"287 A","Webster Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
